entry	freq
Berufspraktika	3436.0
Berufspraktikant	281.0
Berufspraktikantin	362.0
Berufspraktiker	315.0
Berufspraktikerin	3.0
Berufspraktikum	182.0
Berufspraxis	0.0
Berufsprediger	1.0
Berufsprestige	64.0
Berufspriester	1.0
Berufspriestertum	0.0
Berufsprinzip	38.0
Berufsprinzipien	0.0
Berufsprivilegium	9.0
Berufsproblem	403.0
Berufsproblematik	0.0
Berufsprofession	2.0
Berufsprofi	37.0
Berufsprofil	987.0
Berufsprofilierung	0.0
Berufsprofiling	72.0
Berufsprognose	34.0
Berufsprogramm	6.0
Berufsprogrammierer	0.0
Berufsprojekt	59.0
Berufsprophet	16.0
Berufspropädeutik	0.0
Berufsprotestant	3.0
Berufsprotestierer	26.0
Berufsprotestler	22.0
Berufsprovokateur	126.0
Berufsprozess	20.0
Berufspräferenz	2.0
Berufspräsentation	25.0
Berufsprüfung	43.0
Berufspsychologe	32.0
Berufspsychologie	7.0
Berufspunkt	1.0
Berufspädagoge	274.0
Berufspädagogik	498.0
Berufspädagogin	65.0
Berufspöbler	0.0
Berufsqualifikation	1936.0
Berufsqualifizierung	499.0
Berufsqualität	8.0
Berufsquereinsteiger	3.0
Berufsquerulant	46.0
Berufsquiz	17.0
Berufsquote	2.0
Berufsradfahrer	192.0
Berufsradler	60.0
Berufsrandalierer	28.0
Berufsrang	0.0
Berufsrat	0.0
Berufsratgeber	40.0
Berufsraum	2.0
Berufsrealität	107.0
Berufsrebell	31.0
Berufsrecht	1234.0
Berufsrechtler	5.0
Berufsrechtswidrigkeit	0.0
Berufsredner	24.0
Berufsreform	7.0
Berufsregel	87.0
Berufsregelung	20.0
Berufsregisseur	6.0
Berufsregister	63.0
Berufsreife	4967.0
Berufsreise	36.0
Berufsreisende	93.0
Berufsreiter	979.0
Berufsreiterei	0.0
Berufsreiterin	177.0
Berufsrelevanz	9.0
Berufsrennfahrer	85.0
Berufsrente	16.0
Berufsrentner	1.0
Berufsreportage	16.0
Berufsrepräsentant	0.0
Berufsretter	32.0
Berufsrettung	15.0
Berufsrevolutionär	803.0
Berufsrevolutionärin	23.0
Berufsrevoluzzer	35.0
Berufsrezensent	0.0
Berufsrezept	0.0
Berufsrhetoriker	1.0
Berufsrichter	5063.0
Berufsrichterin	176.0
Berufsrichtertum	0.0
Berufsrichtlinie	7.0
Berufsrichtung	1253.0
Berufsringer	48.0
Berufsrisiko	2130.0
Berufsrolle	217.0
Berufsroutine	66.0
Berufsruderer	0.0
Berufsrückkehr	354.0
Berufsrückkehrer	1318.0
Berufsrückkehrerin	2494.0
Berufssache	0.0
Berufssachverständige	0.0
Berufssadist	0.0
Berufssanitäter	13.0
Berufssatire	0.0
Berufssatzung	9.0
Berufsschaden	16.0
Berufsschau	43.0
Berufsschauspieler	282.0
Berufsschauspielerin	32.0
Berufsschauspielertum	0.0
Berufsschicht	213.0
Berufsschichtung	0.0
Berufsschicksal	27.0
Berufsschiedsrichter	14.0
Berufsschiene	9.0
Berufsschiff	145.0
Berufsschiffer	311.0
Berufsschlagwort	0.0
Berufsschlagzeuger	7.0
Berufsschleifer	0.0
Berufsschläger	17.0
Berufsschlüssel	1.0
Berufsschmarotzer	0.0
Berufsschnüffler	22.0
Berufsschranke	5.0
Berufsschrauber	0.0
Berufsschreiber	65.0
Berufsschreiberling	0.0
Berufsschriftsteller	114.0
Berufsschriftstellerei	0.0
Berufsschriftstellerin	32.0
Berufsschritt	21.0
Berufsschueler	0.0
Berufsschuh	16.0
Berufsschule	92973.0
Berufsschulung	15.0
Berufsschutz	205.0
Berufsschwabe	5.0
Berufsschwerpunkt	18.0
Berufsschwierigkeit	12.0
Berufsschwindler	1.0
Berufsschwuchtel	2.0
Berufsschwätzer	1.0
Berufsschädigung	17.0
Berufsschäfer	398.0
Berufsschäferei	0.0
Berufsschönheit	0.0
Berufsschüler	15663.0
Berufsschülerin	1098.0
Berufsseefahrer	0.0
Berufssegelschiff	1.0
Berufssegler	38.0
Berufssegment	20.0
Berufsseite	1.0
Berufssekretariat	1.0
Berufssektor	27.0
Berufsseminar	19.0
Berufssemit	0.0
Berufssicherheit	27.0
Berufssicherung	0.0
Berufssiegel	18.0
Berufssimulation	0.0
Berufssituation	270.0
Berufssitz	3.0
Berufsskala	2.0
Berufsskeptiker	117.0
Berufsskipper	19.0
Berufssohn	25.0
Berufssoldat	11118.0
Berufssoldatentum	17.0
Berufssoldatin	358.0
Berufssolidarität	0.0
Berufssorge	25.0
Berufssozialisation	1.0
Berufssoziologie	12.0
Berufsspaltung	0.0
Berufsspammer	0.0
Berufssparte	2292.0
Berufsspaten	0.0
Berufsspektrum	470.0
Berufsspekulant	42.0
Berufssperre	136.0
Berufsspezialisierung	1.0
Berufsspezialist	37.0
Berufsspezies	16.0
Berufsspezifik	0.0
Berufsspezifika	0.0
Berufssphäre	61.0
Berufsspiel	0.0
Berufsspieler	768.0
Berufsspielerin	83.0
Berufsspielertum	11.0
Berufsspion	1.0
Berufssport	300.0
Berufssportler	1134.0
Berufssportlerin	70.0
Berufssprache	72.0
Berufssprecher	24.0
Berufssprecherin	0.0
Berufsstaffel	0.0
Berufsstamm	0.0
Berufsstand	26364.0
Berufsstandard	29.0
Berufsstandort	9.0
Berufsstart	3703.0
Berufsstarter	1969.0
Berufsstarterin	29.0
Berufsstation	323.0
Berufsstatistik	31.0
Berufsstatus	134.0
Berufsstatut	2.0
Berufsstau	0.0
Berufsstelle	9.0
Berufsstellung	13.0
Berufsstereotyp	0.0
Berufsstiefel	0.0
Berufsstieger	0.0
Berufsstoff	0.0
Berufsstolz	218.0
Berufsstrahler	2.0
Berufsstratege	0.0
Berufsstrategie	511.0
Berufsstraße	1.0
Berufsstreitkraft	35.0
Berufsstress	452.0
Berufsstruktur	191.0
Berufsstudent	7.0
Berufsstudio	0.0
Berufsstudium	30.0
Berufsstufe	25.0
Berufsständler	0.0
Berufsstänkerer	0.0
Berufsstätigkeit	0.0
Berufsstätte	16.0
Berufsstörung	1.0
Berufssuche	379.0
Berufssucher	3.0
Berufssurfer	0.0
Berufssymbol	1.0
Berufssystem	78.0
Berufssystematik	4.0
Berufsszene	2.0
Berufssänger	198.0
Berufssängerin	34.0
Berufssäufer	0.0
Berufssöhnchen	0.0
Berufssöldner	4.0
Berufssünder	0.0
Berufstag	133.0
Berufstalent	1.0
Berufstand	289.0
Berufstart	13.0
Berufstarter	5.0
Berufstatus	0.0
Berufstaucher	642.0
Berufstaucherei	29.0
Berufstauglichkeit	59.0
Berufsteam	0.0
Berufsteil	0.0
Berufsteilung	0.0
Berufstermini	0.0
Berufsterrorist	23.0
Berufstest	149.0
Berufstester	0.0
Berufstheater	106.0
Berufsthema	39.0
Berufsthematik	0.0
Berufstheologe	6.0
Berufstheorie	76.0
Berufstherapeut	0.0
Berufstherapie	6.0
Berufstier	0.0
Berufstipp	122.0
Berufstitel	165.0
Berufstochter	5.0
Berufstourist	1.0
Berufstracht	55.0
Berufstradition	63.0
Berufstrainer	125.0
Berufstrainerin	10.0
Berufstraining	213.0
Berufstraum	426.0
Berufstrend	2.0
Berufstress	0.0
Berufstreue	22.0
Berufstrinker	59.0
Berufstroll	1.0
Berufstrompeter	15.0
Berufstrott	1.0
Berufstruktur	0.0
Berufstruppe	32.0
Berufsträger	489.0
Berufsträgerin	0.0
Berufstudium	0.0
Berufstugend	2.0
Berufstyp	29.0
Berufstypologie	0.0
Berufstypus	1.0
Berufstänzer	108.0
Berufstänzerin	44.0
Berufstätigkeit	20381.0
Berufstüchtigkeit	16.0
Berufstürke	1.0
Berufstürkin	0.0
Berufsuche	0.0
Berufsumfeld	306.0
Berufsumfrage	0.0
Berufsumgebung	7.0
Berufsumschichtung	6.0
Berufsumschulung	11.0
Berufsumschüler	1.0
Berufsumstand	3.0
Berufsumsteiger	87.0
Berufsumstieg	9.0
Berufsund	885.0
Berufsunfall	373.0
Berufsuniform	50.0
Berufsunterbrechung	165.0
Berufsunterbruch	0.0
Berufsunterführer	0.0
Berufsunterricht	15.0
Berufsunterscheidung	0.0
Berufsunterschied	0.0
Berufsurkunde	95.0
Berufsurlauber	0.0
Berufsveranstaltung	0.0
Berufsverantwortung	2.0
Berufsverband	36752.0
Berufsverbindung	1.0
Berufsverbleib	6.0
Berufsverbot	18963.0
Berufsverbrecher	1102.0
Berufsverbrecherin	9.0
Berufsverbrechertum	13.0
Berufsverbundenheit	0.0
Berufsverdrossenheit	1.0
Berufsverein	25.0
Berufsvereinigung	647.0
Berufsvererbung	1.0
Berufsverfahren	51.0
Berufsverfassung	0.0
Berufsverfehlung	1.0
Berufsvergangenheit	1.0
Berufsvergehen	141.0
Berufsvergleich	0.0
Berufsverhalten	13.0
Berufsverhandlung	59.0
Berufsverhinderer	0.0
Berufsverhältnis	62.0
Berufsverkehr	34845.0
Berufsverkäufer	0.0
Berufsverlauf	122.0
Berufsverletzung	0.0
Berufsverlust	15.0
Berufsvermehrung	0.0
Berufsvermittler	22.0
Berufsvermittlung	61.0
Berufsverordnung	31.0
Berufsverpflichtung	5.0
Berufsversager	11.0
Berufsverschwiegenheit	12.0
Berufsversehen	0.0
Berufsversicherung	18.0
Berufsverstoß	0.0
Berufsverständnis	472.0
Berufsversuch	0.0
Berufsverteilung	10.0
Berufsvertreter	316.0
Berufsvertreterin	3.0
Berufsvertretung	953.0
Berufsverträglichkeit	0.0
Berufsverwalter	0.0
Berufsverzeichnis	18.0
Berufsverzicht	8.0
Berufsveränderung	13.0
Berufsveteran	0.0
Berufsvideo	1.0
Berufsvielfalt	92.0
Berufsvision	0.0
Berufsvita	19.0
Berufsvollzug	0.0
Berufsvoraussetzung	138.0
Berufsvorbereitung	6410.0
Berufsvorbild	1.0
Berufsvorbildung	9.0
Berufsvorbreitung	1.0
Berufsvorgänger	1.0
Berufsvorhaben	0.0
Berufsvormund	49.0
Berufsvormundschaft	1.0
Berufsvorschlag	171.0
Berufsvorschrift	10.0
Berufsvorsorge	11.0
Berufsvorstellung	1027.0
Berufsvorteil	0.0
Berufswache	13.0
Berufswahl	36174.0
Berufswahnsinn	1.0
Berufswandel	16.0
Berufswanderer	11.0
Berufswanderung	0.0
Berufswappen	11.0
Berufswechsel	2191.0
Berufswechsler	289.0
Berufswechslerin	0.0
Berufsweg	11209.0
Berufswegbegleiter	0.0
Berufswehr	1160.0
Berufsweiterbildung	22.0
Berufswelt	13384.0
Berufsweltmeister	8.0
Berufsweltmeisterschaft	304.0
Berufswerber	10.0
Berufswerbung	116.0
Berufswerdegang	9.0
Berufswerk	0.0
Berufswerkstatt	13.0
Berufswert	1.0
Berufswertigkeit	2.0
Berufswesen	9.0
Berufswettbewerb	1928.0
Berufswettkampf	657.0
Berufswidrigkeit	0.0
Berufswiedereinsteiger	77.0
Berufswiedereinstieg	20.0
Berufswinzer	37.0
Berufswirklichkeit	142.0
Berufswissen	163.0
Berufswissenschaft	61.0
Berufswissenschaftler	2.0
Berufswoche	26.0
Berufswohnsitz	0.0
Berufsworkshop	0.0
Berufswuensch	0.0
Berufswunsch	23204.0
Berufswähler	53.0
Berufswäsche	17.0
Berufswürde	0.0
Berufswürdigkeit	0.0
Berufsystem	0.0
Berufszauberer	68.0
Berufszeichen	36.0
Berufszeichnung	14.0
Berufszeit	1016.0
Berufszentrum	156.0
Berufszertifikat	17.0
Berufszeug	0.0
Berufszeugnis	24.0
Berufsziel	5432.0
Berufszocker	45.0
Berufszufriedenheit	312.0
Berufszug	2.0
Berufszugang	197.0
Berufszugehörigkeit	98.0
Berufszukunft	36.0
Berufszulassung	302.0
Berufszunft	44.0
Berufszuordnung	1.0
Berufszusammenhang	1.0
Berufszusammenschluss	0.0
Berufszusatz	0.0
Berufszuschlag	1.0
Berufszuweisung	1.0
Berufszwang	7.0
Berufszweck	29.0
Berufszweifel	0.0
Berufszweifler	10.0
Berufszweig	7390.0
Berufszyniker	138.0
Berufszählung	47.0
Berufszüchter	1.0
Berufsänderung	0.0
Berufsöffentlichkeit	0.0
Berufsöko	0.0
Berufsökologe	3.0
Berufsökonom	0.0
Berufsübergang	21.0
Berufsübersetzer	31.0
Berufsübersicht	0.0
Berufsüblichkeit	0.0
Berufsübung	0.0
Beruftätigkeit	11.0
Berufung	324886.0
Berufungsabteilung	9.0
Berufungsakt	3.0
Berufungsalter	13.0
Berufungsangebot	4.0
Berufungsangelegenheit	13.0
Berufungsangriff	0.0
Berufungsanhörung	32.0
Berufungsanmeldung	0.0
Berufungsantrag	1498.0
Berufungsantwort	0.0
Berufungsanwalt	10.0
Berufungsarbeit	0.0
Berufungsart	0.0
Berufungsauftrag	1.0
Berufungsausschluss	3.0
Berufungsausschuss	601.0
Berufungsaussicht	1.0
Berufungsautor	0.0
Berufungsbeantwortung	0.0
Berufungsbedingung	1.0
Berufungsbegriff	0.0
Berufungsbegründung	148.0
Berufungsbehörde	11.0
Berufungsbeirat	13.0
Berufungsberatung	0.0
Berufungsbericht	16.0
Berufungsbescheid	4.0
Berufungsbeschluss	0.0
Berufungsbeschränkung	26.0
Berufungsbeschwerde	7.0
Berufungsbezeichnung	0.0
Berufungsdauer	2.0
Berufungseingabe	0.0
Berufungseinlegung	8.0
Berufungseinwand	0.0
Berufungsentscheid	6.0
Berufungsentscheidung	152.0
Berufungsereignis	0.0
Berufungserfahrung	3.0
Berufungserfolg	2.0
Berufungserklärung	7.0
Berufungserlebnis	70.0
Berufungserweiterung	0.0
Berufungserzählung	1.0
Berufungsfindung	3.0
Berufungsfrage	40.0
Berufungsfrist	289.0
Berufungsfähigkeit	14.0
Berufungsführer	25.0
Berufungsgebet	0.0
Berufungsgebiet	18.0
Berufungsgebühr	29.0
Berufungsgedanke	0.0
Berufungsgegenstand	0.0
Berufungsgeld	0.0
Berufungsgemeinschaft	0.0
Berufungsgericht	16787.0
Berufungsgeschehen	1.0
Berufungsgeschichte	99.0
Berufungsgeschäft	2.0
Berufungsgespräch	0.0
Berufungsgesuch	34.0
Berufungsgewinn	0.0
Berufungsgrenze	2.0
Berufungsgrund	48.0
Berufungsgruppe	0.0
Berufungsinitiative	0.0
Berufungsinstanz	3569.0
Berufungsjahr	3.0
Berufungskammer	2981.0
Berufungsklage	906.0
Berufungskläger	35.0
Berufungsklägerin	4.0
Berufungsklärung	6.0
Berufungskompetenz	0.0
Berufungskonstellation	0.0
Berufungskreis	0.0
Berufungskrise	0.0
Berufungskultur	1.0
Berufungslegende	1.0
Berufungslist	0.0
Berufungsliste	315.0
Berufungsmarkt	0.0
Berufungsmission	0.0
Berufungsmittel	15.0
Berufungsmöglichkeit	405.0
Berufungsnachweis	0.0
Berufungsordnung	23.0
Berufungsorgan	0.0
Berufungsphase	9.0
Berufungsplanung	0.0
Berufungspolitik	215.0
Berufungsprozedur	7.0
Berufungspunkt	0.0
Berufungsquote	8.0
Berufungsrat	0.0
Berufungsrecht	311.0
Berufungsrichter	1214.0
Berufungsrücknahme	71.0
Berufungsrüge	0.0
Berufungssache	89.0
Berufungsschrift	79.0
Berufungssenat	60.0
Berufungssituation	2.0
Berufungssitzung	25.0
Berufungssperre	0.0
Berufungsstelle	16.0
Berufungsstrategie	6.0
Berufungsstunde	0.0
Berufungssumme	83.0
Berufungsszene	0.0
Berufungstag	1.0
Berufungsteam	0.0
Berufungstermin	168.0
Berufungsthema	0.0
Berufungstitel	0.0
Berufungstraum	0.0
Berufungstreffen	1.0
Berufungsund	58.0
Berufungsunterlage	34.0
Berufungsurkunde	940.0
Berufungsurteil	795.0
Berufungsveranstaltung	21.0
Berufungsverfahren	14482.0
Berufungsverhandlung	8863.0
Berufungsverhältnis	0.0
Berufungsversuch	6.0
Berufungsvertrag	0.0
Berufungsverwerfung	2.0
Berufungsverzicht	34.0
Berufungsvision	1.0
Berufungsvoraussetzung	33.0
Berufungsvorentscheidung	0.0
Berufungsvorgang	11.0
Berufungsvorschlag	111.0
Berufungsvortrag	13.0
Berufungsweg	78.0
Berufungswerber	0.0
Berufungswert	0.0
Berufungswesen	2.0
Berufungszeit	54.0
Berufungszeugnis	1.0
Berufungsziel	0.0
Berufungszins	0.0
Berufungszulage	1.0
Berufungszulassung	50.0
Berufungszurückweisung	1.0
Berufungszusage	54.0
Berufungszuständigkeit	11.0
Berufverband	13.0
Berufverbot	1.0
Berufverkehr	14.0
Berufvorbereitung	11.0
Berufwahl	38.0
Berufwechsel	0.0
Berufweg	0.0
Berufwelt	15.0
Berufwunsch	46.0
Berufzeit	0.0
Berufziel	20.0
Berufzufriedenheit	0.0
Berufzweig	5.0
Beryllium	388.0
Berylliumatom	0.0
Berylliumbronze	1.0
Berylliumerkrankung	0.0
Berylliumfenster	0.0
Berylliumisotop	0.0
Berylliumkern	1.0
Berylliumkugel	0.0
Berylliumkupfer	1.0
Berylliumsalz	0.0
Berylliumstaub	0.0
Berylliumverbindung	0.0
Berücksichtigung	99175.0
Berücksichtigungsbetrag	0.0
Berücksichtigungsfähigkeit	13.0
Berücksichtigungsgebot	13.0
Berücksichtigungsgrenze	0.0
Berücksichtigungsgrund	1.0
Berücksichtigungsklausel	0.0
Berücksichtigungsmöglichkeit	0.0
Berücksichtigungspflicht	7.0
Berücksichtigungsquote	5.0
Berücksichtigungsverbot	1.0
Berücksichtigungswert	0.0
Berücksichtigungszeit	174.0
Berühmtheit	35913.0
Berührung	75336.0
Berührungsabstand	0.0
Berührungsangebot	0.0
Berührungsangriff	0.0
Berührungsangst	32733.0
Berührungsarbeit	5.0
Berührungsart	0.0
Berührungsassoziation	0.0
Berührungsbecken	34.0
Berührungsbedienung	0.0
Berührungsbedürfnis	1.0
Berührungsbeistand	0.0
Berührungsbereich	2.0
Berührungsbeziehung	0.0
Berührungsbogen	1.0
Berührungsdauer	0.0
Berührungsdichtung	0.0
Berührungsebene	1.0
Berührungseingabe	0.0
Berührungselektrizität	2.0
Berührungsempfindlichkeit	89.0
Berührungsempfindung	16.0
Berührungsentspannung	0.0
Berührungserfahrung	1.0
Berührungserkennung	0.0
Berührungserlebnis	2.0
Berührungsfehler	1.0
Berührungsfeld	14.0
Berührungsfläche	133.0
Berührungsform	1.0
Berührungsforschung	0.0
Berührungsfreiheit	0.0
Berührungsfurcht	35.0
Berührungsfähigkeit	0.0
Berührungsgebiet	0.0
Berührungsgefahr	1.0
Berührungsgefühl	0.0
Berührungsgeräusch	1.0
Berührungsgeste	2.0
Berührungsgrenze	1.0
Berührungsgruppe	6.0
Berührungsheilung	0.0
Berührungshemmung	0.0
Berührungshilfe	0.0
Berührungsimpuls	5.0
Berührungsindustrie	0.0
Berührungsinformation	0.0
Berührungsintervention	0.0
Berührungskante	0.0
Berührungskommunikation	0.0
Berührungskompetenz	0.0
Berührungskontakt	42.0
Berührungskraft	2.0
Berührungskreis	1.0
Berührungskultur	0.0
Berührungskunst	9.0
Berührungslinie	32.0
Berührungslos	90.0
Berührungslust	10.0
Berührungsmassage	0.0
Berührungsmelder	3.0
Berührungsmöglichkeit	17.0
Berührungsnähe	11.0
Berührungsobjekt	0.0
Berührungsorgan	1.0
Berührungsort	0.0
Berührungsphase	0.0
Berührungsphobie	1.0
Berührungspunkt	12790.0
Berührungsqualität	0.0
Berührungsraum	0.0
Berührungsreiz	186.0
Berührungsrezeptor	6.0
Berührungsschaden	0.0
Berührungsschalter	0.0
Berührungsscheu	91.0
Berührungsschmerz	25.0
Berührungsschutz	125.0
Berührungsschwierigkeit	17.0
Berührungssensibilität	0.0
Berührungssensor	138.0
Berührungssicherheit	1.0
Berührungssinn	34.0
Berührungsspannung	12.0
Berührungsspiel	16.0
Berührungsspur	0.0
Berührungsstelle	52.0
Berührungssteuerung	29.0
Berührungsstimulation	0.0
Berührungsstrom	4.0
Berührungstabu	11.0
Berührungstaste	0.0
Berührungstaster	0.0
Berührungstechnik	22.0
Berührungstemperatur	0.0
Berührungsthermometer	0.0
Berührungstransformation	0.0
Berührungsverbindung	0.0
Berührungsverbot	169.0
Berührungsverhalten	0.0
Berührungsversuch	10.0
Berührungswinkel	0.0
Berührungswärme	0.0
Berührungszauber	0.0
Berührungszeit	0.0
Berührungszwang	0.0
Berührungsüberempfindlichkeit	0.0
Berührungsübung	0.0
Besamung	1694.0
Besamungsanstalt	12.0
Besamungsaufwand	0.0
Besamungsbereich	0.0
Besamungsbuch	0.0
Besamungsdatum	0.0
Besamungsdienst	0.0
Besamungsdosis	0.0
Besamungseber	12.0
Besamungseinsatz	5.0
Besamungsempfehlung	0.0
Besamungserfolg	0.0
Besamungsergebnis	0.0
Besamungserlaubnis	2.0
Besamungsgebühr	0.0
Besamungsgeld	0.0
Besamungsgenossenschaft	11.0
Besamungsgerät	0.0
Besamungsgruppe	0.0
Besamungshengst	12.0
Besamungsindex	0.0
Besamungsinstrument	0.0
Besamungsjahr	4.0
Besamungsmappe	0.0
Besamungsmeldung	1.0
Besamungsorganisation	2.0
Besamungsportion	0.0
Besamungsschein	1.0
Besamungsspritze	0.0
Besamungsstall	0.0
Besamungsstand	1.0
Besamungsstation	496.0
Besamungsstelle	14.0
Besamungsstier	1.0
Besamungstagung	0.0
Besamungstechnik	3.0
Besamungstechniker	176.0
Besamungstermin	0.0
Besamungstier	0.0
Besamungsversuch	12.0
Besamungsvertrag	0.0
Besamungsvorgang	0.0
Besamungswart	23.0
Besamungswesen	0.0
Besamungszahl	0.0
Besamungszentrum	0.0
Besatz	3462.0
Besatzaal	7.0
Besatzaktion	132.0
Besatzaktivität	1.0
Besatzanalyse	0.0
Besatzangabe	0.0
Besatzanpassung	0.0
Besatzanteil	0.0
Besatzarbeit	0.0
Besatzart	0.0
Besatzartikel	11.0
Besatzaufstockung	0.0
Besatzbeispiel	0.0
Besatzbild	0.0
Besatzdatum	0.0
Besatzdichte	487.0
Besatzempfehlung	0.0
Besatzentwicklung	0.0
Besatzergänzung	0.0
Besatzerhöhung	0.0
Besatzerweiterung	0.0
Besatzfarbe	0.0
Besatzfehler	0.0
Besatzfisch	226.0
Besatzforelle	0.0
Besatzfoto	0.0
Besatzfrage	0.0
Besatzgemeinschaft	0.0
Besatzgewicht	0.0
Besatzgewässer	24.0
Besatzgrenze	0.0
Besatzgröße	3.0
Besatzhecht	0.0
Besatzhöhe	0.0
Besatzidee	0.0
Besatzkante	0.0
Besatzkapital	0.0
Besatzkarpfen	0.0
Besatzkombination	0.0
Besatzkonzept	0.0
Besatzkoordinator	0.0
Besatzkorrektur	0.0
Besatzleistung	0.0
Besatzliste	0.0
Besatzlänge	0.0
Besatzmaterial	26.0
Besatzmenge	4.0
Besatzmitglied	3.0
Besatzmuschel	6.0
Besatzmöglichkeit	2.0
Besatzoptimierung	0.0
Besatzort	2.0
Besatzpflege	0.0
Besatzplan	25.0
Besatzplanung	5.0
Besatzpolitik	0.0
Besatzreduzierung	0.0
Besatzregel	0.0
Besatzrückgang	0.0
Besatzschmuck	0.0
Besatzschnur	0.0
Besatzsituation	0.0
Besatzspitze	0.0
Besatzstatistik	0.0
Besatzstein	1.0
Besatzstelle	1.0
Besatzstoff	0.0
Besatzstrategie	2.0
Besatzstreif	0.0
Besatzstärke	18.0
Besatzstück	7.0
Besatzteil	0.0
Besatztermin	0.0
Besatztier	0.0
Besatzung	340.0
Besatzungmacht	32.0
Besatzungmitglied	68.0
Besatzungpolitik	0.0
Besatzungsadministration	9.0
Besatzungsamt	3.0
Besatzungsanordnung	0.0
Besatzungsanspruch	0.0
Besatzungsanzahl	3.0
Besatzungsapparat	10.0
Besatzungsaufgabe	14.0
Besatzungsauftrag	0.0
Besatzungsausbildung	0.0
Besatzungsausgabe	6.0
Besatzungsaustausch	10.0
Besatzungsausweis	1.0
Besatzungsbeamte	17.0
Besatzungsbedingung	10.0
Besatzungsbefehl	3.0
Besatzungsbehörde	1406.0
Besatzungsbereich	5.0
Besatzungsbestimmung	3.0
Besatzungsbürokratie	2.0
Besatzungschef	86.0
Besatzungsdichte	2.0
Besatzungsdienst	8.0
Besatzungseinrichtung	1.0
Besatzungseinsatz	0.0
Besatzungsende	8.0
Besatzungserfahrung	3.0
Besatzungsfrage	3.0
Besatzungsfunktionär	1.0
Besatzungsgebiet	424.0
Besatzungsgeld	22.0
Besatzungsgericht	13.0
Besatzungsgeschichte	45.0
Besatzungsgesetz	0.0
Besatzungsgewalt	24.0
Besatzungsgrenze	22.0
Besatzungsgruppe	19.0
Besatzungsgröße	2.0
Besatzungsheer	21.0
Besatzungshelfer	0.0
Besatzungsherrschaft	416.0
Besatzungshieb	0.0
Besatzungshierarchie	0.0
Besatzungshoheit	35.0
Besatzungsinstitution	0.0
Besatzungsinstrument	0.0
Besatzungsjahr	146.0
Besatzungsjustiz	4.0
Besatzungskabine	10.0
Besatzungskaserne	1.0
Besatzungskind	593.0
Besatzungskoalition	23.0
Besatzungskollege	0.0
Besatzungskommandantur	4.0
Besatzungskommandeur	0.0
Besatzungskonflikt	0.0
Besatzungskontingent	7.0
Besatzungskonzept	1.0
Besatzungskraft	186.0
Besatzungskrieg	22.0
Besatzungsland	30.0
Besatzungslast	22.0
Besatzungsleistung	0.0
Besatzungslied	0.0
Besatzungsliste	62.0
Besatzungsmacht	18482.0
Besatzungsmandat	0.0
Besatzungsmarke	0.0
Besatzungsmission	0.0
Besatzungsmitglied	26575.0
Besatzungsmodell	3.0
Besatzungsmonat	2.0
Besatzungsmuseum	6.0
Besatzungsmusterung	0.0
Besatzungsopfer	3.0
Besatzungsordnung	3.0
Besatzungsorgan	17.0
Besatzungsorganisation	0.0
Besatzungspersonal	4.0
Besatzungspflicht	0.0
Besatzungsphase	10.0
Besatzungsplan	10.0
Besatzungspolitik	1934.0
Besatzungsquartier	1.0
Besatzungsraum	7.0
Besatzungsrealität	9.0
Besatzungsrecht	495.0
Besatzungsregierung	80.0
Besatzungsregiment	16.0
Besatzungsschaden	22.0
Besatzungsschloss	0.0
Besatzungssender	29.0
Besatzungssituation	23.0
Besatzungsstaat	17.0
Besatzungsstelle	8.0
Besatzungsstrategie	0.0
Besatzungsstärke	105.0
Besatzungstag	1.0
Besatzungstausch	0.0
Besatzungsteam	10.0
Besatzungsteil	11.0
Besatzungsterror	140.0
Besatzungstransport	0.0
Besatzungstreffen	0.0
Besatzungstrupp	0.0
Besatzungstruppe	5527.0
Besatzungstärke	0.0
Besatzungstätigkeit	0.0
Besatzungsunrecht	4.0
Besatzungsunterkunft	4.0
Besatzungsverband	0.0
Besatzungsverbrechen	23.0
Besatzungsvergangenheit	0.0
Besatzungsverhältnis	5.0
Besatzungsvertrag	0.0
Besatzungsverwaltung	479.0
Besatzungsvorbehalt	0.0
Besatzungsvorschrift	12.0
Besatzungswechsel	123.0
Besatzungswissenschaft	0.0
Besatzungswoche	1.0
Besatzungszahl	14.0
Besatzungszeit	4470.0
Besatzungsziel	0.0
Besatzungszustand	20.0
Besatzungszweck	9.0
Besatzungtruppe	8.0
Besatzungzeit	10.0
Besatzverbot	3.0
Besatzverhältnis	0.0
Besatzvermögen	0.0
Besatzversuch	0.0
Besatzvorschlag	1.0
Besatzvorstellung	0.0
Besatzwahl	0.0
Besatzwechsel	1.0
Besatzwert	2.0
Besatzwunsch	0.0
Besatzzahl	21.0
Besatzzeit	0.0
Besatzzunahme	0.0
Besatzzusammenstellung	0.0
Besatzzweck	6.0
Besatzänderung	0.0
Beschaffenheit	22026.0
Beschaffenheitsabweichung	0.0
Beschaffenheitsanalyse	0.0
Beschaffenheitsanforderung	6.0
Beschaffenheitsangabe	13.0
Beschaffenheitsbegriff	0.0
Beschaffenheitsbeschreibung	0.0
Beschaffenheitsdatum	0.0
Beschaffenheitsentwicklung	0.0
Beschaffenheitsklasse	0.0
Beschaffenheitsprüfung	0.0
Beschaffenheitsveränderung	0.0
Beschaffenheitsvorschrift	0.0
Beschaffenheitswert	0.0
Beschaffenheitszusage	0.0
